,crdc_id,year,fips,leaid,ncessch,school_name_crdc,schoolid_crdc,lea_name,leaid_crdc,lea_state,prek,k,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ug,primarily_serve_students_w_dis,charter_crdc,magnet_crdc,entire_school_magnet,alt_school,alt_school_focus,ability_grouped_math_or_eng,ug_elementary_school,ug_middle_school,ug_high_school
295,450144001611,2013,45,4501440,450144001611,NORTH CHARLESTON CREATIVE ARTS ELEMENTARY,01611,CHARLESTON 01,4501440,SC,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
296,450144099997,2013,45,4501440,450144000215,ARMS ACADEMY AT MORNINGSIDE,99997,CHARLESTON 01,4501440,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
297,450150000269,2013,45,4501500,450150000269,ALMA ELEMENTARY,00269,CHEROKEE 01,4501500,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
298,450150000271,2013,45,4501500,450150000271,BLACKSBURG MIDDLE,00271,CHEROKEE 01,4501500,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
299,450150000273,2013,45,4501500,450150000273,CORINTH ELEMENTARY,00273,CHEROKEE 01,4501500,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
300,450150000274,2013,45,4501500,450150000274,DRAYTONVILLE ELEMENTARY,00274,CHEROKEE 01,4501500,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
301,450150000275,2013,45,4501500,450150000275,MARY BRAMLETT ELEMENTARY,00275,CHEROKEE 01,4501500,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
302,450150000276,2013,45,4501500,450150000276,GOUCHER ELEMENTARY,00276,CHEROKEE 01,4501500,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
303,450150000278,2013,45,4501500,450150000278,B. D. LEE ELEMENTARY,00278,CHEROKEE 01,4501500,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
304,450150000282,2013,45,4501500,450150000282,LUTHER L. VAUGHAN  ELEMENTARY,00282,CHEROKEE 01,4501500,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
305,450150000283,2013,45,4501500,450150000283,BLACKSBURG HIGH,00283,CHEROKEE 01,4501500,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
306,450150000284,2013,45,4501500,450150000284,JOHN E. EWING MIDDLE,00284,CHEROKEE 01,4501500,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
307,450150000285,2013,45,4501500,450150000285,GAFFNEY HIGH,00285,CHEROKEE 01,4501500,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
308,450150000286,2013,45,4501500,450150000286,GRANARD MIDDLE,00286,CHEROKEE 01,4501500,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
309,450150000287,2013,45,4501500,450150000287,LIMESTONE-CENTRAL ELEMENTARY,00287,CHEROKEE 01,4501500,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
310,450150000296,2013,45,4501500,450150000296,GRASSY POND ELEMENTARY,00296,CHEROKEE 01,4501500,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
311,450150000297,2013,45,4501500,450150000297,NORTHWEST ELEMENTARY,00297,CHEROKEE 01,4501500,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
312,450150000549,2013,45,4501500,450150000549,GAFFNEY MIDDLE,00549,CHEROKEE 01,4501500,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
313,450150000859,2013,45,4501500,450150000859,BLACKSBURG PRIMARY,00859,CHEROKEE 01,4501500,SC,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
314,450150001391,2013,45,4501500,450150001391,BLACKSBURG ELEMENTARY,01391,CHEROKEE 01,4501500,SC,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
315,450153000036,2013,45,4501530,450153000036,CHESTER PARK ELEMENTARY SCHOOL OF INQUIRY,00036,CHESTER 01,4501530,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
316,450153000291,2013,45,4501530,450153000291,GREAT FALLS ELEMENTARY,00291,CHESTER 01,4501530,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
317,450153000292,2013,45,4501530,450153000292,LEWISVILLE ELEMENTARY,00292,CHESTER 01,4501530,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
318,450153000298,2013,45,4501530,450153000298,CHESTER SENIOR HIGH,00298,CHESTER 01,4501530,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
319,450153000299,2013,45,4501530,450153000299,CHESTER MIDDLE,00299,CHESTER 01,4501530,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
320,450153000300,2013,45,4501530,450153000300,GREAT FALLS HIGH,00300,CHESTER 01,4501530,SC,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
321,450153000301,2013,45,4501530,450153000301,LEWISVILLE HIGH,00301,CHESTER 01,4501530,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
322,450153001020,2013,45,4501530,450153001020,ACADEMY FOR TEACHING AND LEARNING,01020,CHESTER 01,4501530,SC,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,-2,0,-2,,-2,-2,-2
323,450153001171,2013,45,4501530,450153001171,CHESTER PARK ELEMENTARY SCHOOL FOR THE ARTS,01171,CHESTER 01,4501530,SC,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
324,450153001172,2013,45,4501530,450153001172,CHESTER PARK ELEMENTARY SCHOOL OF LITERACY AND TEC,01172,CHESTER 01,4501530,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
325,450153001225,2013,45,4501530,450153001225,LEWISVILLE MIDDLE,01225,CHESTER 01,4501530,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
326,450156000170,2013,45,4501560,450156000170,CHERAW INTERMEDIATE,00170,CHESTERFIELD 01,4501560,SC,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
327,450156000303,2013,45,4501560,450156000303,CHERAW PRIMARY,00303,CHESTERFIELD 01,4501560,SC,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
328,450156000305,2013,45,4501560,450156000305,EDWARDS ELEMENTARY,00305,CHESTERFIELD 01,4501560,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
329,450156000306,2013,45,4501560,450156000306,JEFFERSON ELEMENTARY,00306,CHESTERFIELD 01,4501560,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
330,450156000307,2013,45,4501560,450156000307,PETERSBURG PRIMARY,00307,CHESTERFIELD 01,4501560,SC,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
331,450156000308,2013,45,4501560,450156000308,MCBEE ELEMENTARY,00308,CHESTERFIELD 01,4501560,SC,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
332,450156000309,2013,45,4501560,450156000309,PLAINVIEW ELEMENTARY,00309,CHESTERFIELD 01,4501560,SC,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
333,450156000310,2013,45,4501560,450156000310,RUBY ELEMENTARY,00310,CHESTERFIELD 01,4501560,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
334,450156000314,2013,45,4501560,450156000314,CHERAW HIGH,00314,CHESTERFIELD 01,4501560,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
335,450156000315,2013,45,4501560,450156000315,CHESTERFIELD HIGH,00315,CHESTERFIELD 01,4501560,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
336,450156000316,2013,45,4501560,450156000316,LONG MIDDLE,00316,CHESTERFIELD 01,4501560,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
337,450156000317,2013,45,4501560,450156000317,MCBEE HIGH,00317,CHESTERFIELD 01,4501560,SC,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
338,450156000318,2013,45,4501560,450156000318,CENTRAL HIGH,00318,CHESTERFIELD 01,4501560,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
339,450156000319,2013,45,4501560,450156000319,NEW HEIGHTS MIDDLE,00319,CHESTERFIELD 01,4501560,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
340,450156000870,2013,45,4501560,450156000870,PAGELAND ELEMENTARY,00870,CHESTERFIELD 01,4501560,SC,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
341,450156001173,2013,45,4501560,450156001173,CHESTERFIELD-RUBY MIDDLE,01173,CHESTERFIELD 01,4501560,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,-2,0,-2,,0,1,0
342,450174000188,2013,45,4501740,450174000188,SCOTT'S BRANCH MIDDLE,00188,CLARENDON 01,4501740,SC,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
343,450174000321,2013,45,4501740,450174000321,ST. PAUL ELEMENTARY,00321,CLARENDON 01,4501740,SC,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
344,450174000323,2013,45,4501740,450174000323,SCOTT'S BRANCH HIGH,00323,CLARENDON 01,4501740,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
345,450174001494,2013,45,4501740,450174001494,SUMMERTON EARLY CHILDHOOD CENTER,01494,CLARENDON 01,4501740,SC,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
346,450177000325,2013,45,4501770,450177000325,MANNING PRIMARY,00325,CLARENDON 02,4501770,SC,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
347,450177000326,2013,45,4501770,450177000326,MANNING JUNIOR HIGH,00326,CLARENDON 02,4501770,SC,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
348,450177000327,2013,45,4501770,450177000327,MANNING HIGH,00327,CLARENDON 02,4501770,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
349,450177000431,2013,45,4501770,450177000431,PHOENIX CHARTER HIGH,00431,CLARENDON 02,4501770,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,-2,0,-2,,-2,-2,-2
350,450177000551,2013,45,4501770,450177000551,MANNING EARLY CHILDHOOD CENTER,00551,CLARENDON 02,4501770,SC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
351,450177001439,2013,45,4501770,450177001439,MANNING ELEMENTARY,01439,CLARENDON 02,4501770,SC,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
352,450180000329,2013,45,4501800,450180000329,WALKER-GAMBLE ELEMENTARY,00329,CLARENDON 03,4501800,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
353,450180000331,2013,45,4501800,450180000331,EAST CLARENDON MIDDLE-HIGH,00331,CLARENDON 03,4501800,SC,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
354,450183000189,2013,45,4501830,450183000189,NORTHSIDE ELEMENTARY,00189,COLLETON 01,4501830,SC,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
355,450183000332,2013,45,4501830,450183000332,BELLS ELEMENTARY,00332,COLLETON 01,4501830,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
356,450183000333,2013,45,4501830,450183000333,BLACK STREET EARLY CHILDHOOD CENTER,00333,COLLETON 01,4501830,SC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
357,450183000336,2013,45,4501830,450183000336,COTTAGEVILLE ELEMENTARY,00336,COLLETON 01,4501830,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
358,450183000337,2013,45,4501830,450183000337,FOREST HILLS ELEMENTARY,00337,COLLETON 01,4501830,SC,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
359,450183000347,2013,45,4501830,450183000347,COLLETON COUNTY HIGH,00347,COLLETON 01,4501830,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
360,450183000713,2013,45,4501830,450183000713,HENDERSONVILLE ELEMENTARY,00713,COLLETON 01,4501830,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
361,450183001586,2013,45,4501830,450183001586,COLLETON COUNTY MIDDLE,01586,COLLETON 01,4501830,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
362,450186000095,2013,45,4501860,450186000095,DARLINGTON HIGH,00095,DARLINGTON 01,4501860,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,-2,,-2,-2,-2
363,450186000098,2013,45,4501860,450186000098,DARLINGTON MIDDLE,00098,DARLINGTON 01,4501860,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
364,450186000100,2013,45,4501860,450186000100,SOUTHSIDE EARLY CHILDHOOD EDUCATION CENTER,00100,DARLINGTON 01,4501860,SC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
365,450186000190,2013,45,4501860,450186000190,MAYO HIGH FOR MATH SCIENCE & TECHNOLOGY,00190,DARLINGTON 01,4501860,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,-2,,-2,-2,-2
366,450186000350,2013,45,4501860,450186000350,BROCKINGTON ELEMENTARY,00350,DARLINGTON 01,4501860,SC,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
367,450186000351,2013,45,4501860,450186000351,CAIN ELEMENTARY,00351,DARLINGTON 01,4501860,SC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
368,450186000352,2013,45,4501860,450186000352,CAROLINA ELEMENTARY,00352,DARLINGTON 01,4501860,SC,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
369,450186000353,2013,45,4501860,450186000353,LAMAR ELEMENTARY,00353,DARLINGTON 01,4501860,SC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
370,450186000354,2013,45,4501860,450186000354,NORTH HARTSVILLE ELEMENTARY,00354,DARLINGTON 01,4501860,SC,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
371,450186000355,2013,45,4501860,450186000355,PATE ELEMENTARY,00355,DARLINGTON 01,4501860,SC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
372,450186000356,2013,45,4501860,450186000356,ROSENWALD ELEMENTARY/MIDDLE,00356,DARLINGTON 01,4501860,SC,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
373,450186000359,2013,45,4501860,450186000359,SPAULDING ELEMENTARY,00359,DARLINGTON 01,4501860,SC,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
374,450186000360,2013,45,4501860,450186000360,BRUNSON-DARGAN ELEMENTARY,00360,DARLINGTON 01,4501860,SC,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
375,450186000362,2013,45,4501860,450186000362,ST. JOHNS ELEMENTARY,00362,DARLINGTON 01,4501860,SC,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
376,450186000363,2013,45,4501860,450186000363,THORNWELL SCHOOL FOR THE ARTS,00363,DARLINGTON 01,4501860,SC,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
377,450186000364,2013,45,4501860,450186000364,WEST HARTSVILLE ELEMENTARY,00364,DARLINGTON 01,4501860,SC,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
378,450186000365,2013,45,4501860,450186000365,WASHINGTON ST. ELEMENTARY,00365,DARLINGTON 01,4501860,SC,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
379,450186000369,2013,45,4501860,450186000369,HARTSVILLE MIDDLE,00369,DARLINGTON 01,4501860,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
380,450186000370,2013,45,4501860,450186000370,HARTSVILLE HIGH,00370,DARLINGTON 01,4501860,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,-2,,-2,-2,-2
381,450186000371,2013,45,4501860,450186000371,LAMAR HIGH,00371,DARLINGTON 01,4501860,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
382,450186000374,2013,45,4501860,450186000374,SPAULDING MIDDLE,00374,DARLINGTON 01,4501860,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
383,450192000378,2013,45,4501920,450192000378,LAKE VIEW ELEMENTARY,00378,DILLON 04,4501920,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
384,450192000380,2013,45,4501920,450192000380,LAKE VIEW HIGH,00380,DILLON 04,4501920,SC,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
385,450192000381,2013,45,4501920,450192000381,EAST ELEMENTARY,00381,DILLON 04,4501920,SC,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
386,450192000382,2013,45,4501920,450192000382,SOUTH ELEMENTARY,00382,DILLON 04,4501920,SC,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
387,450192000383,2013,45,4501920,450192000383,GORDON ELEMENTARY,00383,DILLON 04,4501920,SC,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
388,450192000384,2013,45,4501920,450192000384,STEWART HEIGHTS ELEMENTARY,00384,DILLON 04,4501920,SC,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
389,450192000385,2013,45,4501920,450192000385,DILLON HIGH,00385,DILLON 04,4501920,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
390,450192001596,2013,45,4501920,450192001596,DILLON MIDDLE,01596,DILLON 04,4501920,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
391,450195000389,2013,45,4501950,450195000389,LATTA ELEMENTARY,00389,DILLON 03,4501950,SC,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
392,450195000390,2013,45,4501950,450195000390,LATTA MIDDLE,00390,DILLON 03,4501950,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
393,450195000391,2013,45,4501950,450195000391,LATTA HIGH,00391,DILLON 03,4501950,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
394,450195001174,2013,45,4501950,450195001174,LATTA EARLY CHILDHOOD CENTER,01174,DILLON 03,4501950,SC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
395,450199000407,2013,45,4501990,450199000407,DORCHESTER CAREER AND TECHNOLOGY CENTER,00407,DORCHESTER 80,4501990,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
396,450201000007,2013,45,4502010,450201000007,FORT DORCHESTER HIGH,00007,DORCHESTER 02,4502010,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
397,450201000008,2013,45,4502010,450201000008,BEECH HILL ELEMENTARY,00008,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
398,450201000242,2013,45,4502010,450201000242,GREGG MIDDLE,00242,DORCHESTER 02,4502010,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
399,450201000395,2013,45,4502010,450201000395,KNIGHTSVILLE ELEMENTARY,00395,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
400,450201000397,2013,45,4502010,450201000397,SUMMERVILLE ELEMENTARY,00397,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
401,450201000398,2013,45,4502010,450201000398,JAMES H. SPANN ELEMENTARY,00398,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
402,450201000399,2013,45,4502010,450201000399,ROLLINGS MIDDLE SCHOOL OF THE ARTS,00399,DORCHESTER 02,4502010,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
403,450201000400,2013,45,4502010,450201000400,NEWINGTON ELEMENTARY,00400,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
404,450201000402,2013,45,4502010,450201000402,SUMMERVILLE HIGH,00402,DORCHESTER 02,4502010,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
405,450201000403,2013,45,4502010,450201000403,ALSTON MIDDLE,00403,DORCHESTER 02,4502010,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
406,450201000715,2013,45,4502010,450201000715,FORT DORCHESTER ELEMENTARY,00715,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
407,450201001231,2013,45,4502010,450201001231,FLOWERTOWN ELEMENTARY,01231,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
408,450201001384,2013,45,4502010,450201001384,CHARLES B. DUBOSE MIDDLE,01384,DORCHESTER 02,4502010,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
409,450201001405,2013,45,4502010,450201001405,OAKBROOK ELEMENTARY,01405,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
410,450201001406,2013,45,4502010,450201001406,OAKBROOK MIDDLE,01406,DORCHESTER 02,4502010,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
411,450201001447,2013,45,4502010,450201001447,WINDSOR HILL ARTS INFUSED ELEMENTARY,01447,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
412,450201001483,2013,45,4502010,450201001483,EAGLE NEST ELEMENTARY,01483,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
413,450201001488,2013,45,4502010,450201001488,WILLIAM M. REEVES ELEMENTARY,01488,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
414,450201001489,2013,45,4502010,450201001489,RIVER OAKS MIDDLE,01489,DORCHESTER 02,4502010,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
415,450201001508,2013,45,4502010,450201001508,ASHLEY RIDGE HIGH,01508,DORCHESTER 02,4502010,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
416,450201001568,2013,45,4502010,450201001568,JOSEPH R. PYE ELEMENTARY,01568,DORCHESTER 02,4502010,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
417,450207000037,2013,45,4502070,450207000037,JOHNSTON-EDGEFIELD-TRENTON MIDDLE,00037,EDGEFIELD 01,4502070,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
