,crdc_id,ncessch,year,fips,leaid,race,sex,disability,lep,students_SAT_ACT
2468,450234001338,450234001338,2015,45,4502340,5,99,99,99,
2469,450234001338,450234001338,2015,45,4502340,6,99,99,99,
2470,450234001338,450234001338,2015,45,4502340,7,99,99,99,
2471,450234001338,450234001338,2015,45,4502340,99,99,99,99,0.0
2472,450234001512,450234001512,2015,45,4502340,1,1,99,99,-2.0
2473,450234001512,450234001512,2015,45,4502340,2,1,99,99,-2.0
2474,450234001512,450234001512,2015,45,4502340,3,1,99,99,-2.0
2475,450234001512,450234001512,2015,45,4502340,4,1,99,99,-2.0
2476,450234001512,450234001512,2015,45,4502340,5,1,99,99,-2.0
2477,450234001512,450234001512,2015,45,4502340,6,1,99,99,-2.0
2478,450234001512,450234001512,2015,45,4502340,7,1,99,99,-2.0
2479,450234001512,450234001512,2015,45,4502340,99,1,99,99,-2.0
2480,450234001512,450234001512,2015,45,4502340,1,2,99,99,-2.0
2481,450234001512,450234001512,2015,45,4502340,2,2,99,99,-2.0
2482,450234001512,450234001512,2015,45,4502340,3,2,99,99,-2.0
2483,450234001512,450234001512,2015,45,4502340,4,2,99,99,-2.0
2484,450234001512,450234001512,2015,45,4502340,5,2,99,99,-2.0
2485,450234001512,450234001512,2015,45,4502340,6,2,99,99,-2.0
2486,450234001512,450234001512,2015,45,4502340,7,2,99,99,-2.0
2487,450234001512,450234001512,2015,45,4502340,99,2,99,99,-2.0
2488,450234001512,450234001512,2015,45,4502340,1,99,99,99,
2489,450234001512,450234001512,2015,45,4502340,2,99,99,99,
2490,450234001512,450234001512,2015,45,4502340,3,99,99,99,
2491,450234001512,450234001512,2015,45,4502340,4,99,99,99,
2492,450234001512,450234001512,2015,45,4502340,5,99,99,99,
2493,450234001512,450234001512,2015,45,4502340,6,99,99,99,
2494,450234001512,450234001512,2015,45,4502340,7,99,99,99,
2495,450234001512,450234001512,2015,45,4502340,99,99,99,99,0.0
2496,450234099999,,2015,45,,1,1,99,99,2.0
2497,450234099999,,2015,45,,2,1,99,99,2.0
2498,450234099999,,2015,45,,3,1,99,99,2.0
2499,450234099999,,2015,45,,4,1,99,99,0.0
2500,450234099999,,2015,45,,5,1,99,99,0.0
2501,450234099999,,2015,45,,6,1,99,99,0.0
2502,450234099999,,2015,45,,7,1,99,99,0.0
2503,450234099999,,2015,45,,99,1,99,99,6.0
2504,450234099999,,2015,45,,1,2,99,99,0.0
2505,450234099999,,2015,45,,2,2,99,99,2.0
2506,450234099999,,2015,45,,3,2,99,99,0.0
2507,450234099999,,2015,45,,4,2,99,99,0.0
2508,450234099999,,2015,45,,5,2,99,99,0.0
2509,450234099999,,2015,45,,6,2,99,99,0.0
2510,450234099999,,2015,45,,7,2,99,99,0.0
2511,450234099999,,2015,45,,99,2,99,99,2.0
2512,450234099999,,2015,45,,1,99,99,99,2.0
2513,450234099999,,2015,45,,2,99,99,99,4.0
2514,450234099999,,2015,45,,3,99,99,99,2.0
2515,450234099999,,2015,45,,4,99,99,99,0.0
2516,450234099999,,2015,45,,5,99,99,99,0.0
2517,450234099999,,2015,45,,6,99,99,99,0.0
2518,450234099999,,2015,45,,7,99,99,99,0.0
2519,450234099999,,2015,45,,99,99,99,99,8.0
2520,450237000598,450237000598,2015,45,4502370,1,1,99,99,-2.0
2521,450237000598,450237000598,2015,45,4502370,2,1,99,99,-2.0
2522,450237000598,450237000598,2015,45,4502370,3,1,99,99,-2.0
2523,450237000598,450237000598,2015,45,4502370,4,1,99,99,-2.0
2524,450237000598,450237000598,2015,45,4502370,5,1,99,99,-2.0
2525,450237000598,450237000598,2015,45,4502370,6,1,99,99,-2.0
2526,450237000598,450237000598,2015,45,4502370,7,1,99,99,-2.0
2527,450237000598,450237000598,2015,45,4502370,99,1,99,99,-2.0
2528,450237000598,450237000598,2015,45,4502370,1,2,99,99,-2.0
2529,450237000598,450237000598,2015,45,4502370,2,2,99,99,-2.0
2530,450237000598,450237000598,2015,45,4502370,3,2,99,99,-2.0
2531,450237000598,450237000598,2015,45,4502370,4,2,99,99,-2.0
2532,450237000598,450237000598,2015,45,4502370,5,2,99,99,-2.0
2533,450237000598,450237000598,2015,45,4502370,6,2,99,99,-2.0
2534,450237000598,450237000598,2015,45,4502370,7,2,99,99,-2.0
2535,450237000598,450237000598,2015,45,4502370,99,2,99,99,-2.0
2536,450237000598,450237000598,2015,45,4502370,1,99,99,99,
2537,450237000598,450237000598,2015,45,4502370,2,99,99,99,
2538,450237000598,450237000598,2015,45,4502370,3,99,99,99,
2539,450237000598,450237000598,2015,45,4502370,4,99,99,99,
2540,450237000598,450237000598,2015,45,4502370,5,99,99,99,
2541,450237000598,450237000598,2015,45,4502370,6,99,99,99,
2542,450237000598,450237000598,2015,45,4502370,7,99,99,99,
2543,450237000598,450237000598,2015,45,4502370,99,99,99,99,0.0
2544,450237000599,450237000599,2015,45,4502370,1,1,99,99,-2.0
2545,450237000599,450237000599,2015,45,4502370,2,1,99,99,-2.0
2546,450237000599,450237000599,2015,45,4502370,3,1,99,99,-2.0
2547,450237000599,450237000599,2015,45,4502370,4,1,99,99,-2.0
2548,450237000599,450237000599,2015,45,4502370,5,1,99,99,-2.0
2549,450237000599,450237000599,2015,45,4502370,6,1,99,99,-2.0
2550,450237000599,450237000599,2015,45,4502370,7,1,99,99,-2.0
2551,450237000599,450237000599,2015,45,4502370,99,1,99,99,-2.0
2552,450237000599,450237000599,2015,45,4502370,1,2,99,99,-2.0
2553,450237000599,450237000599,2015,45,4502370,2,2,99,99,-2.0
2554,450237000599,450237000599,2015,45,4502370,3,2,99,99,-2.0
2555,450237000599,450237000599,2015,45,4502370,4,2,99,99,-2.0
2556,450237000599,450237000599,2015,45,4502370,5,2,99,99,-2.0
2557,450237000599,450237000599,2015,45,4502370,6,2,99,99,-2.0
2558,450237000599,450237000599,2015,45,4502370,7,2,99,99,-2.0
2559,450237000599,450237000599,2015,45,4502370,99,2,99,99,-2.0
2560,450237000599,450237000599,2015,45,4502370,1,99,99,99,
2561,450237000599,450237000599,2015,45,4502370,2,99,99,99,
2562,450237000599,450237000599,2015,45,4502370,3,99,99,99,
2563,450237000599,450237000599,2015,45,4502370,4,99,99,99,
2564,450237000599,450237000599,2015,45,4502370,5,99,99,99,
2565,450237000599,450237000599,2015,45,4502370,6,99,99,99,
2566,450237000599,450237000599,2015,45,4502370,7,99,99,99,
2567,450237000599,450237000599,2015,45,4502370,99,99,99,99,0.0
2568,450237000601,450237000601,2015,45,4502370,1,1,99,99,32.0
2569,450237000601,450237000601,2015,45,4502370,2,1,99,99,5.0
2570,450237000601,450237000601,2015,45,4502370,3,1,99,99,2.0
2571,450237000601,450237000601,2015,45,4502370,4,1,99,99,0.0
2572,450237000601,450237000601,2015,45,4502370,5,1,99,99,0.0
2573,450237000601,450237000601,2015,45,4502370,6,1,99,99,0.0
2574,450237000601,450237000601,2015,45,4502370,7,1,99,99,2.0
2575,450237000601,450237000601,2015,45,4502370,99,1,99,99,41.0
2576,450237000601,450237000601,2015,45,4502370,1,2,99,99,41.0
2577,450237000601,450237000601,2015,45,4502370,2,2,99,99,8.0
2578,450237000601,450237000601,2015,45,4502370,3,2,99,99,2.0
2579,450237000601,450237000601,2015,45,4502370,4,2,99,99,0.0
2580,450237000601,450237000601,2015,45,4502370,5,2,99,99,0.0
2581,450237000601,450237000601,2015,45,4502370,6,2,99,99,0.0
2582,450237000601,450237000601,2015,45,4502370,7,2,99,99,0.0
2583,450237000601,450237000601,2015,45,4502370,99,2,99,99,51.0
2584,450237000601,450237000601,2015,45,4502370,1,99,99,99,73.0
2585,450237000601,450237000601,2015,45,4502370,2,99,99,99,13.0
2586,450237000601,450237000601,2015,45,4502370,3,99,99,99,4.0
2587,450237000601,450237000601,2015,45,4502370,4,99,99,99,0.0
2588,450237000601,450237000601,2015,45,4502370,5,99,99,99,0.0
2589,450237000601,450237000601,2015,45,4502370,6,99,99,99,0.0
2590,450237000601,450237000601,2015,45,4502370,7,99,99,99,2.0
2591,450237000601,450237000601,2015,45,4502370,99,99,99,99,92.0
2592,450240000602,450240000602,2015,45,4502400,1,1,99,99,-2.0
2593,450240000602,450240000602,2015,45,4502400,2,1,99,99,-2.0
2594,450240000602,450240000602,2015,45,4502400,3,1,99,99,-2.0
2595,450240000602,450240000602,2015,45,4502400,4,1,99,99,-2.0
2596,450240000602,450240000602,2015,45,4502400,5,1,99,99,-2.0
2597,450240000602,450240000602,2015,45,4502400,6,1,99,99,-2.0
2598,450240000602,450240000602,2015,45,4502400,7,1,99,99,-2.0
2599,450240000602,450240000602,2015,45,4502400,99,1,99,99,-2.0
2600,450240000602,450240000602,2015,45,4502400,1,2,99,99,-2.0
2601,450240000602,450240000602,2015,45,4502400,2,2,99,99,-2.0
2602,450240000602,450240000602,2015,45,4502400,3,2,99,99,-2.0
2603,450240000602,450240000602,2015,45,4502400,4,2,99,99,-2.0
2604,450240000602,450240000602,2015,45,4502400,5,2,99,99,-2.0
2605,450240000602,450240000602,2015,45,4502400,6,2,99,99,-2.0
2606,450240000602,450240000602,2015,45,4502400,7,2,99,99,-2.0
2607,450240000602,450240000602,2015,45,4502400,99,2,99,99,-2.0
2608,450240000602,450240000602,2015,45,4502400,1,99,99,99,
2609,450240000602,450240000602,2015,45,4502400,2,99,99,99,
2610,450240000602,450240000602,2015,45,4502400,3,99,99,99,
2611,450240000602,450240000602,2015,45,4502400,4,99,99,99,
2612,450240000602,450240000602,2015,45,4502400,5,99,99,99,
2613,450240000602,450240000602,2015,45,4502400,6,99,99,99,
2614,450240000602,450240000602,2015,45,4502400,7,99,99,99,
2615,450240000602,450240000602,2015,45,4502400,99,99,99,99,0.0
2616,450240000603,450240000603,2015,45,4502400,1,1,99,99,-2.0
2617,450240000603,450240000603,2015,45,4502400,2,1,99,99,-2.0
2618,450240000603,450240000603,2015,45,4502400,3,1,99,99,-2.0
2619,450240000603,450240000603,2015,45,4502400,4,1,99,99,-2.0
2620,450240000603,450240000603,2015,45,4502400,5,1,99,99,-2.0
2621,450240000603,450240000603,2015,45,4502400,6,1,99,99,-2.0
2622,450240000603,450240000603,2015,45,4502400,7,1,99,99,-2.0
2623,450240000603,450240000603,2015,45,4502400,99,1,99,99,-2.0
2624,450240000603,450240000603,2015,45,4502400,1,2,99,99,-2.0
2625,450240000603,450240000603,2015,45,4502400,2,2,99,99,-2.0
2626,450240000603,450240000603,2015,45,4502400,3,2,99,99,-2.0
2627,450240000603,450240000603,2015,45,4502400,4,2,99,99,-2.0
2628,450240000603,450240000603,2015,45,4502400,5,2,99,99,-2.0
2629,450240000603,450240000603,2015,45,4502400,6,2,99,99,-2.0
2630,450240000603,450240000603,2015,45,4502400,7,2,99,99,-2.0
2631,450240000603,450240000603,2015,45,4502400,99,2,99,99,-2.0
2632,450240000603,450240000603,2015,45,4502400,1,99,99,99,
2633,450240000603,450240000603,2015,45,4502400,2,99,99,99,
2634,450240000603,450240000603,2015,45,4502400,3,99,99,99,
2635,450240000603,450240000603,2015,45,4502400,4,99,99,99,
2636,450240000603,450240000603,2015,45,4502400,5,99,99,99,
2637,450240000603,450240000603,2015,45,4502400,6,99,99,99,
2638,450240000603,450240000603,2015,45,4502400,7,99,99,99,
2639,450240000603,450240000603,2015,45,4502400,99,99,99,99,0.0
2640,450240000604,450240000604,2015,45,4502400,1,1,99,99,68.0
2641,450240000604,450240000604,2015,45,4502400,2,1,99,99,14.0
2642,450240000604,450240000604,2015,45,4502400,3,1,99,99,2.0
2643,450240000604,450240000604,2015,45,4502400,4,1,99,99,0.0
2644,450240000604,450240000604,2015,45,4502400,5,1,99,99,0.0
2645,450240000604,450240000604,2015,45,4502400,6,1,99,99,0.0
2646,450240000604,450240000604,2015,45,4502400,7,1,99,99,2.0
2647,450240000604,450240000604,2015,45,4502400,99,1,99,99,86.0
2648,450240000604,450240000604,2015,45,4502400,1,2,99,99,47.0
2649,450240000604,450240000604,2015,45,4502400,2,2,99,99,14.0
2650,450240000604,450240000604,2015,45,4502400,3,2,99,99,0.0
2651,450240000604,450240000604,2015,45,4502400,4,2,99,99,0.0
2652,450240000604,450240000604,2015,45,4502400,5,2,99,99,0.0
2653,450240000604,450240000604,2015,45,4502400,6,2,99,99,0.0
2654,450240000604,450240000604,2015,45,4502400,7,2,99,99,2.0
2655,450240000604,450240000604,2015,45,4502400,99,2,99,99,63.0
2656,450240000604,450240000604,2015,45,4502400,1,99,99,99,115.0
2657,450240000604,450240000604,2015,45,4502400,2,99,99,99,28.0
2658,450240000604,450240000604,2015,45,4502400,3,99,99,99,2.0
2659,450240000604,450240000604,2015,45,4502400,4,99,99,99,0.0
2660,450240000604,450240000604,2015,45,4502400,5,99,99,99,0.0
2661,450240000604,450240000604,2015,45,4502400,6,99,99,99,0.0
2662,450240000604,450240000604,2015,45,4502400,7,99,99,99,4.0
2663,450240000604,450240000604,2015,45,4502400,99,99,99,99,149.0
2664,450240000746,450240000746,2015,45,4502400,1,1,99,99,-2.0
2665,450240000746,450240000746,2015,45,4502400,2,1,99,99,-2.0
2666,450240000746,450240000746,2015,45,4502400,3,1,99,99,-2.0
2667,450240000746,450240000746,2015,45,4502400,4,1,99,99,-2.0
2668,450240000746,450240000746,2015,45,4502400,5,1,99,99,-2.0
2669,450240000746,450240000746,2015,45,4502400,6,1,99,99,-2.0
2670,450240000746,450240000746,2015,45,4502400,7,1,99,99,-2.0
2671,450240000746,450240000746,2015,45,4502400,99,1,99,99,-2.0
2672,450240000746,450240000746,2015,45,4502400,1,2,99,99,-2.0
2673,450240000746,450240000746,2015,45,4502400,2,2,99,99,-2.0
2674,450240000746,450240000746,2015,45,4502400,3,2,99,99,-2.0
2675,450240000746,450240000746,2015,45,4502400,4,2,99,99,-2.0
2676,450240000746,450240000746,2015,45,4502400,5,2,99,99,-2.0
2677,450240000746,450240000746,2015,45,4502400,6,2,99,99,-2.0
2678,450240000746,450240000746,2015,45,4502400,7,2,99,99,-2.0
2679,450240000746,450240000746,2015,45,4502400,99,2,99,99,-2.0
2680,450240000746,450240000746,2015,45,4502400,1,99,99,99,
2681,450240000746,450240000746,2015,45,4502400,2,99,99,99,
2682,450240000746,450240000746,2015,45,4502400,3,99,99,99,
2683,450240000746,450240000746,2015,45,4502400,4,99,99,99,
2684,450240000746,450240000746,2015,45,4502400,5,99,99,99,
2685,450240000746,450240000746,2015,45,4502400,6,99,99,99,
2686,450240000746,450240000746,2015,45,4502400,7,99,99,99,
2687,450240000746,450240000746,2015,45,4502400,99,99,99,99,0.0
2688,450243000605,450243000605,2015,45,4502430,1,1,99,99,-2.0
2689,450243000605,450243000605,2015,45,4502430,2,1,99,99,-2.0
2690,450243000605,450243000605,2015,45,4502430,3,1,99,99,-2.0
2691,450243000605,450243000605,2015,45,4502430,4,1,99,99,-2.0
2692,450243000605,450243000605,2015,45,4502430,5,1,99,99,-2.0
2693,450243000605,450243000605,2015,45,4502430,6,1,99,99,-2.0
2694,450243000605,450243000605,2015,45,4502430,7,1,99,99,-2.0
2695,450243000605,450243000605,2015,45,4502430,99,1,99,99,-2.0
2696,450243000605,450243000605,2015,45,4502430,1,2,99,99,-2.0
2697,450243000605,450243000605,2015,45,4502430,2,2,99,99,-2.0
2698,450243000605,450243000605,2015,45,4502430,3,2,99,99,-2.0
2699,450243000605,450243000605,2015,45,4502430,4,2,99,99,-2.0
2700,450243000605,450243000605,2015,45,4502430,5,2,99,99,-2.0
2701,450243000605,450243000605,2015,45,4502430,6,2,99,99,-2.0
2702,450243000605,450243000605,2015,45,4502430,7,2,99,99,-2.0
2703,450243000605,450243000605,2015,45,4502430,99,2,99,99,-2.0
2704,450243000605,450243000605,2015,45,4502430,1,99,99,99,
2705,450243000605,450243000605,2015,45,4502430,2,99,99,99,
2706,450243000605,450243000605,2015,45,4502430,3,99,99,99,
2707,450243000605,450243000605,2015,45,4502430,4,99,99,99,
2708,450243000605,450243000605,2015,45,4502430,5,99,99,99,
2709,450243000605,450243000605,2015,45,4502430,6,99,99,99,
2710,450243000605,450243000605,2015,45,4502430,7,99,99,99,
2711,450243000605,450243000605,2015,45,4502430,99,99,99,99,0.0
2712,450243000606,450243000606,2015,45,4502430,1,1,99,99,-2.0
2713,450243000606,450243000606,2015,45,4502430,2,1,99,99,-2.0
2714,450243000606,450243000606,2015,45,4502430,3,1,99,99,-2.0
2715,450243000606,450243000606,2015,45,4502430,4,1,99,99,-2.0
2716,450243000606,450243000606,2015,45,4502430,5,1,99,99,-2.0
2717,450243000606,450243000606,2015,45,4502430,6,1,99,99,-2.0
2718,450243000606,450243000606,2015,45,4502430,7,1,99,99,-2.0
2719,450243000606,450243000606,2015,45,4502430,99,1,99,99,-2.0
2720,450243000606,450243000606,2015,45,4502430,1,2,99,99,-2.0
2721,450243000606,450243000606,2015,45,4502430,2,2,99,99,-2.0
2722,450243000606,450243000606,2015,45,4502430,3,2,99,99,-2.0
2723,450243000606,450243000606,2015,45,4502430,4,2,99,99,-2.0
2724,450243000606,450243000606,2015,45,4502430,5,2,99,99,-2.0
2725,450243000606,450243000606,2015,45,4502430,6,2,99,99,-2.0
2726,450243000606,450243000606,2015,45,4502430,7,2,99,99,-2.0
2727,450243000606,450243000606,2015,45,4502430,99,2,99,99,-2.0
2728,450243000606,450243000606,2015,45,4502430,1,99,99,99,
2729,450243000606,450243000606,2015,45,4502430,2,99,99,99,
2730,450243000606,450243000606,2015,45,4502430,3,99,99,99,
2731,450243000606,450243000606,2015,45,4502430,4,99,99,99,
2732,450243000606,450243000606,2015,45,4502430,5,99,99,99,
2733,450243000606,450243000606,2015,45,4502430,6,99,99,99,
2734,450243000606,450243000606,2015,45,4502430,7,99,99,99,
2735,450243000606,450243000606,2015,45,4502430,99,99,99,99,0.0
2736,450243000607,450243000607,2015,45,4502430,1,1,99,99,-2.0
2737,450243000607,450243000607,2015,45,4502430,2,1,99,99,-2.0
2738,450243000607,450243000607,2015,45,4502430,3,1,99,99,-2.0
2739,450243000607,450243000607,2015,45,4502430,4,1,99,99,-2.0
2740,450243000607,450243000607,2015,45,4502430,5,1,99,99,-2.0
2741,450243000607,450243000607,2015,45,4502430,6,1,99,99,-2.0
2742,450243000607,450243000607,2015,45,4502430,7,1,99,99,-2.0
2743,450243000607,450243000607,2015,45,4502430,99,1,99,99,-2.0
2744,450243000607,450243000607,2015,45,4502430,1,2,99,99,-2.0
2745,450243000607,450243000607,2015,45,4502430,2,2,99,99,-2.0
2746,450243000607,450243000607,2015,45,4502430,3,2,99,99,-2.0
2747,450243000607,450243000607,2015,45,4502430,4,2,99,99,-2.0
2748,450243000607,450243000607,2015,45,4502430,5,2,99,99,-2.0
2749,450243000607,450243000607,2015,45,4502430,6,2,99,99,-2.0
2750,450243000607,450243000607,2015,45,4502430,7,2,99,99,-2.0
2751,450243000607,450243000607,2015,45,4502430,99,2,99,99,-2.0
2752,450243000607,450243000607,2015,45,4502430,1,99,99,99,
2753,450243000607,450243000607,2015,45,4502430,2,99,99,99,
2754,450243000607,450243000607,2015,45,4502430,3,99,99,99,
2755,450243000607,450243000607,2015,45,4502430,4,99,99,99,
2756,450243000607,450243000607,2015,45,4502430,5,99,99,99,
2757,450243000607,450243000607,2015,45,4502430,6,99,99,99,
2758,450243000607,450243000607,2015,45,4502430,7,99,99,99,
2759,450243000607,450243000607,2015,45,4502430,99,99,99,99,0.0
2760,450243000608,450243000608,2015,45,4502430,1,1,99,99,-2.0
2761,450243000608,450243000608,2015,45,4502430,2,1,99,99,-2.0
2762,450243000608,450243000608,2015,45,4502430,3,1,99,99,-2.0
2763,450243000608,450243000608,2015,45,4502430,4,1,99,99,-2.0
2764,450243000608,450243000608,2015,45,4502430,5,1,99,99,-2.0
2765,450243000608,450243000608,2015,45,4502430,6,1,99,99,-2.0
2766,450243000608,450243000608,2015,45,4502430,7,1,99,99,-2.0
2767,450243000608,450243000608,2015,45,4502430,99,1,99,99,-2.0
2768,450243000608,450243000608,2015,45,4502430,1,2,99,99,-2.0
2769,450243000608,450243000608,2015,45,4502430,2,2,99,99,-2.0
2770,450243000608,450243000608,2015,45,4502430,3,2,99,99,-2.0
2771,450243000608,450243000608,2015,45,4502430,4,2,99,99,-2.0
2772,450243000608,450243000608,2015,45,4502430,5,2,99,99,-2.0
2773,450243000608,450243000608,2015,45,4502430,6,2,99,99,-2.0
2774,450243000608,450243000608,2015,45,4502430,7,2,99,99,-2.0
2775,450243000608,450243000608,2015,45,4502430,99,2,99,99,-2.0
2776,450243000608,450243000608,2015,45,4502430,1,99,99,99,
2777,450243000608,450243000608,2015,45,4502430,2,99,99,99,
2778,450243000608,450243000608,2015,45,4502430,3,99,99,99,
2779,450243000608,450243000608,2015,45,4502430,4,99,99,99,
2780,450243000608,450243000608,2015,45,4502430,5,99,99,99,
2781,450243000608,450243000608,2015,45,4502430,6,99,99,99,
2782,450243000608,450243000608,2015,45,4502430,7,99,99,99,
2783,450243000608,450243000608,2015,45,4502430,99,99,99,99,0.0
2784,450243000609,450243000609,2015,45,4502430,1,1,99,99,-2.0
2785,450243000609,450243000609,2015,45,4502430,2,1,99,99,-2.0
2786,450243000609,450243000609,2015,45,4502430,3,1,99,99,-2.0
2787,450243000609,450243000609,2015,45,4502430,4,1,99,99,-2.0
2788,450243000609,450243000609,2015,45,4502430,5,1,99,99,-2.0
2789,450243000609,450243000609,2015,45,4502430,6,1,99,99,-2.0
2790,450243000609,450243000609,2015,45,4502430,7,1,99,99,-2.0
2791,450243000609,450243000609,2015,45,4502430,99,1,99,99,-2.0
2792,450243000609,450243000609,2015,45,4502430,1,2,99,99,-2.0
2793,450243000609,450243000609,2015,45,4502430,2,2,99,99,-2.0
2794,450243000609,450243000609,2015,45,4502430,3,2,99,99,-2.0
2795,450243000609,450243000609,2015,45,4502430,4,2,99,99,-2.0
2796,450243000609,450243000609,2015,45,4502430,5,2,99,99,-2.0
2797,450243000609,450243000609,2015,45,4502430,6,2,99,99,-2.0
2798,450243000609,450243000609,2015,45,4502430,7,2,99,99,-2.0
2799,450243000609,450243000609,2015,45,4502430,99,2,99,99,-2.0
2800,450243000609,450243000609,2015,45,4502430,1,99,99,99,
2801,450243000609,450243000609,2015,45,4502430,2,99,99,99,
2802,450243000609,450243000609,2015,45,4502430,3,99,99,99,
2803,450243000609,450243000609,2015,45,4502430,4,99,99,99,
2804,450243000609,450243000609,2015,45,4502430,5,99,99,99,
2805,450243000609,450243000609,2015,45,4502430,6,99,99,99,
2806,450243000609,450243000609,2015,45,4502430,7,99,99,99,
2807,450243000609,450243000609,2015,45,4502430,99,99,99,99,0.0
2808,450243000610,450243000610,2015,45,4502430,1,1,99,99,2.0
2809,450243000610,450243000610,2015,45,4502430,2,1,99,99,14.0
2810,450243000610,450243000610,2015,45,4502430,3,1,99,99,0.0
2811,450243000610,450243000610,2015,45,4502430,4,1,99,99,0.0
2812,450243000610,450243000610,2015,45,4502430,5,1,99,99,0.0
2813,450243000610,450243000610,2015,45,4502430,6,1,99,99,0.0
2814,450243000610,450243000610,2015,45,4502430,7,1,99,99,2.0
2815,450243000610,450243000610,2015,45,4502430,99,1,99,99,18.0
2816,450243000610,450243000610,2015,45,4502430,1,2,99,99,17.0
2817,450243000610,450243000610,2015,45,4502430,2,2,99,99,29.0
2818,450243000610,450243000610,2015,45,4502430,3,2,99,99,0.0
2819,450243000610,450243000610,2015,45,4502430,4,2,99,99,0.0
2820,450243000610,450243000610,2015,45,4502430,5,2,99,99,2.0
2821,450243000610,450243000610,2015,45,4502430,6,2,99,99,0.0
2822,450243000610,450243000610,2015,45,4502430,7,2,99,99,2.0
2823,450243000610,450243000610,2015,45,4502430,99,2,99,99,50.0
2824,450243000610,450243000610,2015,45,4502430,1,99,99,99,19.0
2825,450243000610,450243000610,2015,45,4502430,2,99,99,99,43.0
2826,450243000610,450243000610,2015,45,4502430,3,99,99,99,0.0
2827,450243000610,450243000610,2015,45,4502430,4,99,99,99,0.0
2828,450243000610,450243000610,2015,45,4502430,5,99,99,99,2.0
2829,450243000610,450243000610,2015,45,4502430,6,99,99,99,0.0
2830,450243000610,450243000610,2015,45,4502430,7,99,99,99,4.0
2831,450243000610,450243000610,2015,45,4502430,99,99,99,99,68.0
2832,450243001428,450243001428,2015,45,4502430,1,1,99,99,-2.0
2833,450243001428,450243001428,2015,45,4502430,2,1,99,99,-2.0
2834,450243001428,450243001428,2015,45,4502430,3,1,99,99,-2.0
2835,450243001428,450243001428,2015,45,4502430,4,1,99,99,-2.0
2836,450243001428,450243001428,2015,45,4502430,5,1,99,99,-2.0
2837,450243001428,450243001428,2015,45,4502430,6,1,99,99,-2.0
2838,450243001428,450243001428,2015,45,4502430,7,1,99,99,-2.0
2839,450243001428,450243001428,2015,45,4502430,99,1,99,99,-2.0
2840,450243001428,450243001428,2015,45,4502430,1,2,99,99,-2.0
2841,450243001428,450243001428,2015,45,4502430,2,2,99,99,-2.0
2842,450243001428,450243001428,2015,45,4502430,3,2,99,99,-2.0
2843,450243001428,450243001428,2015,45,4502430,4,2,99,99,-2.0
2844,450243001428,450243001428,2015,45,4502430,5,2,99,99,-2.0
2845,450243001428,450243001428,2015,45,4502430,6,2,99,99,-2.0
2846,450243001428,450243001428,2015,45,4502430,7,2,99,99,-2.0
2847,450243001428,450243001428,2015,45,4502430,99,2,99,99,-2.0
2848,450243001428,450243001428,2015,45,4502430,1,99,99,99,
2849,450243001428,450243001428,2015,45,4502430,2,99,99,99,
2850,450243001428,450243001428,2015,45,4502430,3,99,99,99,
2851,450243001428,450243001428,2015,45,4502430,4,99,99,99,
2852,450243001428,450243001428,2015,45,4502430,5,99,99,99,
2853,450243001428,450243001428,2015,45,4502430,6,99,99,99,
2854,450243001428,450243001428,2015,45,4502430,7,99,99,99,
2855,450243001428,450243001428,2015,45,4502430,99,99,99,99,0.0
2856,450246000611,450246000611,2015,45,4502460,1,1,99,99,-2.0
2857,450246000611,450246000611,2015,45,4502460,2,1,99,99,-2.0
2858,450246000611,450246000611,2015,45,4502460,3,1,99,99,-2.0
2859,450246000611,450246000611,2015,45,4502460,4,1,99,99,-2.0
2860,450246000611,450246000611,2015,45,4502460,5,1,99,99,-2.0
2861,450246000611,450246000611,2015,45,4502460,6,1,99,99,-2.0
2862,450246000611,450246000611,2015,45,4502460,7,1,99,99,-2.0
2863,450246000611,450246000611,2015,45,4502460,99,1,99,99,-2.0
2864,450246000611,450246000611,2015,45,4502460,1,2,99,99,-2.0
2865,450246000611,450246000611,2015,45,4502460,2,2,99,99,-2.0
2866,450246000611,450246000611,2015,45,4502460,3,2,99,99,-2.0
2867,450246000611,450246000611,2015,45,4502460,4,2,99,99,-2.0
2868,450246000611,450246000611,2015,45,4502460,5,2,99,99,-2.0
2869,450246000611,450246000611,2015,45,4502460,6,2,99,99,-2.0
2870,450246000611,450246000611,2015,45,4502460,7,2,99,99,-2.0
2871,450246000611,450246000611,2015,45,4502460,99,2,99,99,-2.0
2872,450246000611,450246000611,2015,45,4502460,1,99,99,99,
2873,450246000611,450246000611,2015,45,4502460,2,99,99,99,
2874,450246000611,450246000611,2015,45,4502460,3,99,99,99,
2875,450246000611,450246000611,2015,45,4502460,4,99,99,99,
2876,450246000611,450246000611,2015,45,4502460,5,99,99,99,
2877,450246000611,450246000611,2015,45,4502460,6,99,99,99,
2878,450246000611,450246000611,2015,45,4502460,7,99,99,99,
2879,450246000611,450246000611,2015,45,4502460,99,99,99,99,0.0
2880,450246000612,450246000612,2015,45,4502460,1,1,99,99,-2.0
2881,450246000612,450246000612,2015,45,4502460,2,1,99,99,-2.0
2882,450246000612,450246000612,2015,45,4502460,3,1,99,99,-2.0
2883,450246000612,450246000612,2015,45,4502460,4,1,99,99,-2.0
2884,450246000612,450246000612,2015,45,4502460,5,1,99,99,-2.0
