,crdc_id,year,ncessch,leaid,fips,salaries_teachers,salaries_total,salaries_instruc_staff,salaries_instructional_aides,salaries_support,salaries_administration,expenditures_nonpersonnel,instructional_aides_fte,support_fte,administration_fte
216,450125000424,2015,450125000424,4501250,45,1490648,2167205.670,,97307.260,296536.000,207530.110,57982.000,5.000,7.290,4.000
217,450125001532,2015,450125001532,4501250,45,1603480,2296075.940,,120814.860,34159794.000,229840.480,75624.000,6.100,7.000,4.000
218,450144000083,2015,450144000083,4501440,45,3575446,4658020.650,,0.000,379619.970,553596.950,1947611.000,0.000,16.580,3.000
219,450144000168,2015,450144000168,4501440,45,2376176,3156683.370,,0.000,273584.780,325951.700,1175396.000,0.000,9.500,2.000
220,450144000197,2015,450144000197,4501440,45,1128178,1778504.090,,193878.290,236403.580,219045.540,500522.000,8.450,4.000,3.000
221,450144000199,2015,450144000199,4501440,45,1698912,2405903.820,,220804.340,210643.060,273888.520,596164.000,10.500,5.600,2.000
222,450144000200,2015,450144000200,4501440,45,1628179,2564532.900,,236432.960,309668.030,384627.520,716848.000,11.100,7.000,3.000
223,450144000201,2015,450144000201,4501440,45,424428,721031.260,,14981.120,133685.920,147615.600,292259.000,1.500,1.860,1.000
224,450144000202,2015,450144000202,4501440,45,997909,1534699.670,,104808.780,165887.480,232863.970,686998.000,5.500,4.200,2.000
225,450144000204,2015,450144000204,4501440,45,1528839,2279699.900,,215871.970,259727.720,272820.740,592336.000,9.360,4.400,2.000
226,450144000205,2015,450144000205,4501440,45,711607,1186593.000,,106191.080,204919.560,161674.860,422711.000,4.780,3.900,1.000
227,450144000206,2015,450144000206,4501440,45,1242320,1794674.230,,127072.250,190180.180,223338.970,522322.000,6.500,4.000,2.000
228,450144000207,2015,450144000207,4501440,45,1885210,2720197.600,,254930.800,245324.880,321434.860,798269.000,11.000,6.900,2.000
229,450144000208,2015,450144000208,4501440,45,938900,1353626.700,,80969.960,168972.440,162724.090,502477.000,7.000,4.200,1.000
230,450144000210,2015,450144000210,4501440,45,810403,1489369.430,,85154.030,303473.420,263920.330,655048.000,8.300,4.600,2.500
231,450144000211,2015,450144000211,4501440,45,940894,1704727.860,,248899.610,185078.510,297308.730,636841.000,14.800,4.400,2.000
232,450144000212,2015,450144000212,4501440,45,902755,1374810.020,,97015.460,172115.710,191848.320,641723.000,4.500,4.000,1.000
233,450144000213,2015,450144000213,4501440,45,994827,1544576.280,,131868.060,245958.060,170629.890,415199.000,7.940,5.600,1.000
234,450144000214,2015,450144000214,4501440,45,3029203,3984161.720,,275261.930,295194.760,353613.140,975689.000,13.500,3.600,3.000
235,450144000215,2015,450144000215,4501440,45,1555927,2465878.140,,158062.790,284137.030,464046.640,887152.000,4.000,8.000,5.000
236,450144000216,2015,450144000216,4501440,45,1576075,2124403.720,,124528.510,247746.190,171191.210,482242.000,6.630,5.000,1.000
237,450144000218,2015,450144000218,4501440,45,869944,1439698.590,,248801.910,127624.270,192779.580,536449.000,6.500,4.000,1.000
238,450144000219,2015,450144000219,4501440,45,1204030,1822771.830,,133672.830,221213.450,248425.370,682694.000,8.500,4.000,2.000
239,450144000220,2015,450144000220,4501440,45,1400399,1968622.500,,143865.890,263812.730,158064.320,728451.000,6.500,5.000,1.000
240,450144000222,2015,450144000222,4501440,45,1089006,1817546.470,,358708.280,205517.440,162863.570,442196.000,9.500,4.000,1.000
241,450144000224,2015,450144000224,4501440,45,928583,1457204.420,,144462.370,213305.950,170853.010,362167.000,7.450,4.200,1.000
242,450144000225,2015,450144000225,4501440,45,361988,723747.910,,76013.890,134927.200,150817.900,342095.000,3.500,3.100,1.000
243,450144000226,2015,450144000226,4501440,45,1533810,2324249.570,,178430.670,258719.700,342176.730,791122.000,7.500,6.230,3.000
244,450144000227,2015,450144000227,4501440,45,1388562,2047212.590,,208730.470,189769.860,258209.610,626303.000,11.500,5.200,2.000
245,450144000228,2015,450144000228,4501440,45,1053131,1996515.570,,482495.350,168087.720,291016.390,518190.000,12.600,4.000,2.500
246,450144000229,2015,450144000229,4501440,45,1459016,2211864.390,,182402.440,306730.500,261129.600,710038.000,9.500,4.600,2.000
247,450144000230,2015,450144000230,4501440,45,1945966,2752479.820,,233988.470,283138.340,283885.380,879476.000,9.900,5.370,2.000
248,450144000231,2015,450144000231,4501440,45,1090257,1655199.230,,137185.820,255517.250,172235.180,579745.000,5.500,4.900,1.000
249,450144000232,2015,450144000232,4501440,45,1915344,2533120.390,,180681.820,176281.560,258774.470,646375.000,9.000,4.000,2.000
250,450144000233,2015,450144000233,4501440,45,897720,1340947.600,,96709.630,178601.690,161092.340,486831.000,5.000,4.000,1.000
251,450144000234,2015,450144000234,4501440,45,1651083,2126056.270,,96774.570,207489.510,168858.860,627738.000,5.000,5.000,1.000
252,450144000236,2015,450144000236,4501440,45,1674800,2358794.190,,235726.960,181963.590,266303.380,694458.000,11.000,4.000,2.000
253,450144000240,2015,450144000240,4501440,45,1018443,1605447.580,,127718.800,154578.390,303346.660,693840.000,6.500,4.200,2.000
254,450144000249,2015,450144000249,4501440,45,1630699,2263020.910,,26810.430,272824.380,315001.810,1012061.000,1.000,7.500,3.000
255,450144000250,2015,450144000250,4501440,45,1532546,2558974.470,,20721.540,394046.950,437434.230,1222172.000,1.000,10.000,4.000
256,450144000251,2015,450144000251,4501440,45,1369470,2594087.990,,36276.900,528382.320,517072.090,1628023.000,1.000,13.600,3.000
257,450144000257,2015,450144000257,4501440,45,2234184,3197457.160,,0.000,401503.300,410889.110,1363545.000,0.000,13.000,3.000
258,450144000259,2015,450144000259,4501440,45,1055235,1760020.540,,26625.730,285259.050,257786.880,801791.000,1.000,7.500,2.000
259,450144000261,2015,450144000261,4501440,45,11273393,15947697.430,,66239.360,1881249.390,2107879.210,4565963.000,4.000,71.500,18.440
260,450144000264,2015,450144000264,4501440,45,1097029,1943469.880,,0.000,354280.010,337037.030,1007058.000,0.000,11.000,2.000
261,450144000265,2015,450144000265,4501440,45,2905950,4690241.910,,49329.940,643493.720,864447.010,2265830.000,3.000,22.000,6.000
262,450144000429,2015,450144000429,4501440,45,2805842,3496913.670,,54214.440,256797.090,367998.590,1167382.000,3.000,6.000,3.000
263,450144000430,2015,450144000430,4501440,45,3317081,4373958.280,,66700.060,398875.490,571451.230,1182090.000,2.000,13.100,5.000
264,450144000548,2015,450144000548,4501440,45,4890780,6869880.250,,52097.260,749774.700,773593.990,2709947.000,2.000,24.600,6.000
265,450144000707,2015,450144000707,4501440,45,1766272,2776334.690,,73912.260,442288.360,458401.580,863335.000,2.000,12.600,4.000
266,450144000830,2015,450144000830,4501440,45,1377050,1990417.840,,149066.290,268139.900,161732.510,681903.000,9.000,4.060,2.000
267,450144000836,2015,,,45,690164,1051262.360,,0.000,161873.830,190223.560,425511.000,0.000,5.950,1.000
268,450144000838,2015,450144000838,4501440,45,-2,0.000,,0.000,0.000,0.000,1671603.000,0.000,0.000,0.000
269,450144000856,2015,450144000856,4501440,45,904494,1549637.000,,243003.000,127782.000,274358.000,286143.000,12.700,4.800,3.400
270,450144000857,2015,450144000857,4501440,45,186783,416214.000,,0.000,151214.000,136217.000,184936.000,0.000,5.000,2.000
271,450144000944,2015,450144000944,4501440,45,2990891,4006576.500,,509580.200,206750.820,296512.810,1052826.000,22.800,6.440,2.000
272,450144001167,2015,450144001167,4501440,45,1945643,2573019.380,,134236.810,204265.550,283439.870,692289.000,8.000,5.300,2.000
273,450144001168,2015,450144001168,4501440,45,4956045,8056740.000,,0.000,1500.000,0.000,14281527.000,0.000,0.000,0.000
274,450144001211,2015,450144001211,4501440,45,2017261,3262122.640,,115831.250,558573.740,555656.460,1513938.000,4.000,17.500,4.000
275,450144001214,2015,450144001214,4501440,45,1637770,2191191.170,,140714.700,163525.520,245563.610,650317.000,7.600,4.000,2.000
276,450144001215,2015,450144001215,4501440,45,1367073,2025559.420,,58827.740,266396.050,325960.080,870197.000,2.000,6.800,3.000
277,450144001216,2015,450144001216,4501440,45,958117,1470540.060,,32361.410,184000.220,291351.160,519853.000,1.000,5.000,2.000
278,450144001217,2015,450144001217,4501440,45,2565045,3416819.600,,23255.950,345100.870,465799.740,1240342.000,1.000,11.800,4.000
279,450144001218,2015,450144001218,4501440,45,2142612,2997767.350,,61909.460,391155.220,384812.750,827382.000,1.000,11.000,3.000
280,450144001328,2015,450144001328,4501440,45,1098776,2184406.950,,18767.560,322223.950,594430.650,1584369.000,1.000,11.000,5.000
281,450144001329,2015,450144001329,4501440,45,1628492,2175537.110,,149342.750,181564.530,214497.290,781206.000,9.000,4.000,2.000
282,450144001330,2015,450144001330,4501440,45,1703982,2813151.860,,187650.770,280887.520,457568.140,1042024.000,7.000,9.500,3.000
283,450144001352,2015,450144001352,4501440,45,549727,1018374.510,,105357.240,214260.520,145447.620,504669.000,4.980,3.600,1.000
284,450144001362,2015,450144001362,4501440,45,1390583,1934922.190,,22526.840,237861.060,269086.580,617818.000,0.800,5.700,2.000
285,450144001363,2015,450144001363,4501440,45,1875227,2474286.120,,122552.920,212040.340,261590.570,900301.000,4.800,4.000,2.000
286,450144001382,2015,450144001382,4501440,45,1460424,2074903.090,,61651.100,284427.470,264819.770,823116.000,2.500,6.000,2.000
287,450144001404,2015,450144001404,4501440,45,689026,1147496.710,,74849.390,200237.570,183383.500,391189.000,4.000,4.000,1.000
288,450144001438,2015,450144001438,4501440,45,1929347,2569315.970,,188818.240,173352.910,276196.920,593846.000,7.500,3.100,2.000
289,450144001457,2015,450144001457,4501440,45,3237156,4134053.850,,164508.480,328852.980,403535.630,700553.000,9.000,8.000,8.000
290,450144001505,2015,450144001505,4501440,45,2006243,2539283.000,,0.000,167041.000,365999.000,1515572.000,0.000,3.000,7.000
291,450144001533,2015,450144001533,4501440,45,1067505,1869427.620,,105590.280,348338.370,328556.460,934425.000,3.000,8.800,3.000
292,450144001553,2015,450144001553,4501440,45,-2,0.000,,0.000,0.000,0.000,15000.000,0.000,0.000,0.000
293,450144001562,2015,450144001562,4501440,45,1354970,1930365.530,,89687.950,216129.680,257171.270,673767.000,3.500,4.400,2.000
294,450144001610,2015,450144001610,4501440,45,724406,1279846.630,,269455.790,127979.620,150977.770,505139.000,8.000,3.600,1.000
295,450144001611,2015,450144001611,4501440,45,1203596,1818248.970,,128392.350,217008.190,267659.990,552293.000,0.000,0.000,0.000
296,450144001628,2015,450144001628,4501440,45,649243,942102.000,,84000.000,54406.000,154453.000,982543.000,3.000,1.600,3.000
297,450144001648,2015,450144001648,4501440,45,-2,76949.220,,0.000,76949.220,0.000,242555.000,0.000,0.000,0.000
298,450144001655,2015,450144001655,4501440,45,304922,497744.910,,0.000,39999.960,152822.920,325630.000,0.000,1.000,2.000
299,450144001660,2015,450144001660,4501440,45,697237,1070348.300,,27518.400,125900.280,217865.780,149954.000,1.000,6.100,2.000
300,450144099994,2015,,,45,728946,1421800.530,,96779.000,264678.290,327231.450,578205.000,4.000,9.000,3.000
301,450144099995,2015,,,45,326731,658378.000,,0.000,99228.910,232417.140,631578.000,0.000,2.910,2.000
302,450144099997,2015,450144000215,4501440,45,-2,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
303,450150000269,2015,450150000269,4501500,45,597280,977080.910,,57696.960,180036.240,132243.840,33071.000,3.000,3.500,2.880
304,450150000271,2015,450150000271,4501500,45,1120050,1659886.640,,35628.030,268116.060,221055.840,82502.000,1.000,6.800,4.000
305,450150000273,2015,450150000273,4501500,45,1092096,1514769.050,,90638.050,191286.770,125362.320,22940.000,4.000,3.500,2.500
306,450150000274,2015,450150000274,4501500,45,704908,1048358.700,,51137.970,158501.810,115758.350,40182.000,3.000,4.000,2.500
307,450150000275,2015,450150000275,4501500,45,805261,1298168.590,,78111.030,219804.750,178833.390,132998.000,3.000,5.200,3.000
308,450150000276,2015,450150000276,4501500,45,713781,1110668.260,,64529.220,192016.840,126426.000,53639.000,2.000,4.000,3.000
309,450150000278,2015,450150000278,4501500,45,883779,1341401.650,,73317.830,218892.000,154026.960,20980.000,3.000,4.000,4.000
310,450150000282,2015,450150000282,4501500,45,857652,1310399.240,,73560.660,221926.370,118184.400,99162.000,4.000,4.480,2.520
311,450150000283,2015,450150000283,4501500,45,2052906,2757000.380,,0.000,283831.950,365131.270,543538.000,0.000,6.310,6.000
312,450150000284,2015,450150000284,4501500,45,1148710,1695540.560,,42201.840,241626.720,241864.050,36361.000,2.000,3.000,5.000
313,450150000285,2015,450150000285,4501500,45,5812226,7498440.420,,35387.040,712800.470,791211.770,431212.000,2.000,14.890,16.370
314,450150000286,2015,450150000286,4501500,45,1636695,2171139.140,,36429.870,273464.660,198152.040,47062.000,2.000,7.000,3.000
315,450150000287,2015,450150000287,4501500,45,995311,1499137.820,,105566.120,210312.960,168958.660,47900.000,4.000,4.500,3.750
316,450150000296,2015,450150000296,4501500,45,1377099,1892968.230,,99135.020,222398.130,172488.720,76118.000,5.000,5.480,4.520
317,450150000297,2015,450150000297,4501500,45,1177732,1686060.570,,79524.960,233376.110,177222.590,71832.000,4.000,6.000,3.500
318,450150000549,2015,450150000549,4501500,45,1611352,2286497.960,,37713.120,288907.020,320421.690,88252.000,3.000,5.000,6.000
319,450150000859,2015,450150000859,4501500,45,848369,1296370.700,,117435.600,186853.100,127457.040,62877.000,5.000,3.500,3.000
320,450150001391,2015,450150001391,4501500,45,952837,1315342.760,,38255.600,193374.150,106987.920,46376.000,2.000,3.000,2.000
321,450150099999,2015,,,45,235281,421258.640,,0.000,45796.080,123701.040,16257.000,0.000,1.000,2.000
322,450153000036,2015,450153000036,4501530,45,1312559,1312559.210,,168189.440,173130.370,130633.920,373231.000,12.000,4.000,2.000
323,450153000291,2015,450153000291,4501530,45,1131721,1131721.550,,112560.370,189309.000,135671.330,469866.000,7.000,4.000,2.000
324,450153000292,2015,450153000292,4501530,45,1625066,1625066.840,,233208.240,223526.650,146355.840,507441.000,8.000,5.000,2.000
325,450153000298,2015,450153000298,4501530,45,2400137,2400137.700,,85781.390,245346.080,284602.460,1095767.000,5.000,3.000,4.000
326,450153000299,2015,450153000299,4501530,45,1712402,1713402.330,,76470.000,85722.560,204187.920,764565.000,8.000,2.000,3.000
327,450153000300,2015,450153000300,4501530,45,1620592,1620592.400,,40976.880,162438.000,206779.920,799270.000,2.000,3.000,3.000
328,450153000301,2015,450153000301,4501530,45,1306408,1306408.880,,83832.060,117554.850,160045.920,651978.000,3.000,3.000,2.000
329,450153001020,2015,450153001020,4501530,45,1029021,1029021.830,,49417.920,94683.120,183601.920,1095767.000,2.000,3.000,2.000
330,450153001171,2015,450153001171,4501530,45,1445977,1445977.080,,149802.870,80636.320,150888.000,438133.000,6.000,2.000,2.000
331,450153001172,2015,450153001172,4501530,45,1139297,1139297.790,,119138.000,69766.170,133803.840,325504.000,8.000,3.000,2.000
332,450153001225,2015,450153001225,4501530,45,873484,873484.510,,16344.750,129063.020,163500.000,461920.000,1.000,3.000,2.000
333,450156000170,2015,450156000170,4501560,45,1239503,1674191.940,,103490.640,172768.320,158429.760,134193.000,7.240,5.000,2.000
334,450156000303,2015,450156000303,4501560,45,1423272,1885697.160,,195839.160,150703.000,115882.500,73540.000,11.100,4.910,1.500
335,450156000305,2015,450156000305,4501560,45,1831470,2279498.890,,98519.000,261690.000,87819.000,42052.000,5.360,6.000,1.000
336,450156000306,2015,450156000306,4501560,45,857185,1221589.280,,121905.880,169754.840,72743.040,47003.000,6.160,4.400,1.000
337,450156000307,2015,450156000307,4501560,45,1075680,1462152.870,,138754.830,164898.640,82818.960,91748.000,8.070,4.880,1.000
338,450156000308,2015,450156000308,4501560,45,1305400,1691868.610,,56470.560,239678.630,90318.960,76093.000,3.570,6.810,1.000
339,450156000309,2015,450156000309,4501560,45,524447,829748.140,,56946.250,165535.680,82818.960,33436.000,3.500,4.000,1.000
340,450156000310,2015,450156000310,4501560,45,758316,1078141.260,,79436.020,165148.120,75240.500,62147.000,6.440,4.830,1.000
341,450156000314,2015,450156000314,4501560,45,2271370,2944679.540,,119057.760,276018.000,278233.000,332301.000,6.940,7.880,4.000
342,450156000315,2015,450156000315,4501560,45,1715794,2118636.980,,19277.000,224510.480,159055.000,280870.000,1.000,7.440,2.000
343,450156000316,2015,450156000316,4501560,45,1479050,1894894.300,,69522.000,218417.700,127908.920,135087.000,3.760,6.000,2.000
344,450156000317,2015,450156000317,4501560,45,1625568,2064987.100,,41062.000,173690.000,224667.000,382186.000,2.370,4.000,3.000
345,450156000318,2015,450156000318,4501560,45,2090858,2812531.600,,177325.190,287130.240,257217.840,344999.000,9.040,7.880,4.000
346,450156000319,2015,450156000319,4501560,45,1414050,1826997.460,,62163.710,221838.600,128944.590,216629.000,3.700,7.000,2.000
347,450156000870,2015,450156000870,4501560,45,846417,1189868.810,,62146.240,205986.290,75318.960,37054.000,3.520,6.500,1.000
348,450156001173,2015,450156001173,4501560,45,1088081,1547432.410,,96406.250,226232.700,136712.160,166091.000,5.410,7.000,2.000
349,450156099999,2015,,,45,162281,290997.890,,36607.770,62662.290,29446.560,54709.000,1.760,1.940,0.500
350,450174000188,2015,450174000188,4501740,45,310752,460364.800,,0.000,0.000,74072.360,35241.000,0.000,0.000,1.000
351,450174000321,2015,450174000321,4501740,45,546081,1249545.080,,21686.680,161378.250,74577.980,313255.000,2.000,5.000,1.000
352,450174000323,2015,450174000323,4501740,45,854202,1774001.220,,57437.210,159164.270,94242.040,831619.000,2.000,4.000,1.000
353,450174001494,2015,450174001494,4501740,45,522403,1256162.540,,127234.780,180178.710,81323.180,103358.000,7.000,6.000,1.000
354,450177000325,2015,450177000325,4501770,45,1159289,1418557.000,,71217.000,52587.000,135464.000,105577.000,3.000,1.000,3.000
355,450177000326,2015,450177000326,4501770,45,1104329,1805795.000,,15510.000,112796.000,260493.000,43585.000,1.000,3.000,5.000
356,450177000327,2015,450177000327,4501770,45,1829398,2480765.000,,189843.000,150614.000,310910.000,4740933.000,11.000,5.000,7.000
357,450177000431,2015,450177000431,4501770,45,104000,164000.000,,0.000,0.000,40000.000,124656.000,0.000,0.000,1.000
358,450177000551,2015,450177000551,4501770,45,1122200,2183062.000,,607147.000,125961.000,213971.000,318100.000,12.000,3.000,4.000
359,450177001439,2015,450177001439,4501770,45,1622851,2383964.000,,110393.000,79438.000,220397.000,14229.000,9.000,3.000,5.000
360,450180000329,2015,450180000329,4501800,45,1105130,1498836.000,,171149.000,155476.000,185275.000,28966277.000,11.000,8.000,4.000
361,450180000331,2015,450180000331,4501800,45,1719662,2812864.000,,82535.000,253525.000,215163.000,647425.000,5.000,9.500,5.000
362,450183000189,2015,450183000189,4501830,45,976851,1297917.490,,5436.360,158456.430,157172.960,87010.000,1.000,3.420,3.000
363,450183000332,2015,450183000332,4501830,45,701376,968759.330,,54152.430,129139.800,84090.400,43524.000,3.000,5.000,2.000
364,450183000333,2015,450183000333,4501830,45,495151,917167.890,,181261.270,87392.640,153362.720,69703.000,10.000,1.500,5.000
365,450183000336,2015,450183000336,4501830,45,925528,1298297.290,,60141.840,149721.840,162905.260,59488.000,4.000,2.000,3.000
366,450183000337,2015,450183000337,4501830,45,1321744,1737691.310,,59012.500,175699.920,181234.580,95095.000,2.000,6.000,4.000
367,450183000347,2015,450183000347,4501830,45,3559485,4838713.710,,22266.670,615226.290,641734.990,689337.000,1.000,17.000,15.000
368,450183000713,2015,450183000713,4501830,45,677378,1035233.440,,29751.840,178514.160,149588.730,59163.000,2.000,4.000,3.000
369,450183001586,2015,450183001586,4501830,45,2319355,3326432.260,,71744.730,417173.850,518157.890,689337.000,2.000,11.000,12.000
370,450186000095,2015,450186000095,4501860,45,3504683,4654481.110,,178498.930,548208.210,423090.830,1732511.000,10.000,22.000,5.320
371,450186000098,2015,450186000098,4501860,45,2650054,3629266.590,,217558.510,465856.320,295797.000,609713.000,12.000,19.000,4.000
372,450186000100,2015,450186000100,4501860,45,1053245,1726917.290,,441100.400,140355.240,92216.000,1489389.000,24.000,5.000,1.000
373,450186000190,2015,450186000190,4501860,45,1159412,1532874.490,,0.000,204204.600,169257.530,706085.000,0.000,8.000,2.000
374,450186000350,2015,450186000350,4501860,45,1158958,1370107.070,,22243.100,98405.280,90500.000,327764.000,2.000,5.000,1.000
375,450186000351,2015,450186000351,4501860,45,1061317,1388873.170,,162601.320,74154.000,90800.000,446958.000,9.000,3.000,1.000
376,450186000352,2015,450186000352,4501860,45,807292,1024789.800,,17438.000,108509.680,91550.000,382143.000,1.000,5.000,1.000
377,450186000353,2015,450186000353,4501860,45,874468,1194621.480,,122319.650,108333.080,89500.000,1648890.000,6.500,4.000,1.000
378,450186000354,2015,450186000354,4501860,45,1849557,2339387.000,,109548.000,225308.360,154973.000,402581.000,7.000,9.000,2.000
379,450186000355,2015,450186000355,4501860,45,1142752,1531001.910,,131313.620,168536.280,88400.000,436848.000,7.000,7.000,1.000
380,450186000356,2015,450186000356,4501860,45,742641,960286.530,,37831.000,86711.560,93102.000,319399.000,2.000,4.000,1.000
381,450186000359,2015,450186000359,4501860,45,619260,834402.340,,23693.160,100649.180,90800.000,314887.000,1.320,5.000,1.000
382,450186000360,2015,450186000360,4501860,45,861015,1093042.600,,55522.000,85905.200,90600.000,483441.000,3.000,4.000,1.000
383,450186000362,2015,450186000362,4501860,45,1823147,2476119.140,,267768.780,298035.240,87167.790,1028401.000,15.000,12.000,1.000
384,450186000363,2015,450186000363,4501860,45,1110195,1384095.170,,35446.060,143353.640,95100.000,509083.000,2.000,5.000,1.000
385,450186000364,2015,450186000364,4501860,45,521151,694594.420,,36057.840,46885.410,90500.000,141029.000,2.000,3.000,1.000
386,450186000365,2015,450186000365,4501860,45,715422,932774.810,,36846.000,92606.000,87900.000,291379.000,2.000,4.000,1.000
387,450186000369,2015,450186000369,4501860,45,3105957,3910107.870,,137147.440,361585.570,305417.000,885129.000,7.000,16.000,4.000
388,450186000370,2015,450186000370,4501860,45,3767054,4716748.610,,94392.000,444626.560,410676.000,1769564.000,5.000,20.000,5.000
389,450186000371,2015,450186000371,4501860,45,1198720,1620231.000,,55353.000,202939.600,163218.000,594793.000,3.000,8.000,2.000
390,450186000374,2015,450186000374,4501860,45,880194,1219708.700,,44779.120,202332.530,92402.000,1526147.000,2.750,7.000,1.000
391,450192000378,2015,450192000378,4501920,45,711454,711454.440,,70682.690,268104.760,105720.000,242348.000,4.000,9.000,2.000
392,450192000380,2015,450192000380,4501920,45,1288965,2007689.480,,17366.040,485161.080,216196.800,414073.000,1.000,9.000,4.000
393,450192000381,2015,450192000381,4501920,45,1096241,1566802.000,,59644.000,294934.000,115983.000,201094.000,8.200,9.000,3.000
394,450192000382,2015,450192000382,4501920,45,620733,994111.880,,66951.940,210895.440,95531.450,167857.000,4.000,5.000,2.000
395,450192000383,2015,450192000383,4501920,45,835336,1444556.140,,53371.960,343898.000,211950.000,427814.000,3.000,12.000,5.000
396,450192000384,2015,450192000384,4501920,45,749041,1187979.000,,91317.000,246338.000,101283.000,172407.000,8.000,10.000,2.000
397,450192000385,2015,450192000385,4501920,45,1937180,3254122.870,,43508.400,887796.100,385637.600,609396.000,2.600,19.600,5.000
398,450192001596,2015,450192001596,4501920,45,1544237,2279787.190,,14297.040,424594.310,296658.730,535286.000,1.400,13.000,6.000
399,450195000389,2015,450195000389,4501950,45,1008627,1524405.800,,80715.000,254277.040,180786.000,167715.000,5.000,11.000,4.000
400,450195000390,2015,450195000390,4501950,45,1067623,1385278.050,,0.000,124207.650,193446.710,37793.000,0.000,3.000,5.000
401,450195000391,2015,450195000391,4501950,45,1189199,1539322.840,,0.000,160981.960,189140.950,91520.000,0.000,3.000,4.000
402,450201000007,2015,450201000007,4502010,45,5583044,8682895.000,,50833.000,713159.000,915454.000,3150989.000,2.000,15.000,20.000
403,450201000008,2015,450201000008,4502010,45,3008985,4519928.000,,210842.000,280161.000,366389.000,702536.000,10.000,6.000,6.000
404,450201000242,2015,450201000242,4502010,45,2948267,4456351.000,,0.000,367981.000,403958.000,830708.000,0.000,8.000,8.000
405,450201000395,2015,450201000395,4502010,45,3267153,4959544.000,,213465.000,353727.000,442682.000,704644.000,13.000,8.000,8.000
406,450201000397,2015,450201000397,4502010,45,2099950,3191847.000,,103320.000,307897.000,259671.000,530790.000,5.000,6.000,5.000
407,450201000398,2015,450201000398,4502010,45,2393676,3545058.000,,158890.000,267534.000,264605.000,481004.000,8.000,6.000,6.000
408,450201000399,2015,450201000399,4502010,45,1924393,3028404.000,,0.000,406474.000,262665.000,566924.000,0.000,7.000,5.000
409,450201000400,2015,450201000400,4502010,45,2008757,3287334.000,,135756.000,320925.000,279981.000,544319.000,6.000,7.000,6.000
410,450201000402,2015,450201000402,4502010,45,7175877,10849622.000,,86507.000,828984.000,1050634.000,333692.000,3.000,19.000,22.000
411,450201000403,2015,450201000403,4502010,45,1985836,3236339.000,,21283.000,382844.000,301365.000,755195.000,1.000,8.000,4.700
412,450201000715,2015,450201000715,4502010,45,3066185,4469742.000,,153165.000,285367.000,366563.000,692315.000,7.000,6.000,7.000
413,450201001231,2015,450201001231,4502010,45,2602049,3486770.000,,129776.000,274681.000,351239.000,555183.000,6.000,6.000,7.000
414,450201001384,2015,450201001384,4502010,45,2558124,4001840.000,,59164.000,345324.000,409491.000,788201.000,2.000,7.000,8.000
415,450201001405,2015,450201001405,4502010,45,2246378,3445097.000,,168385.000,252730.000,262283.000,609351.000,7.000,6.000,5.000
416,450201001406,2015,450201001406,4502010,45,2303436,3605449.000,,40692.000,319668.000,388482.000,634389.000,1.000,7.000,8.000
417,450201001447,2015,450201001447,4502010,45,2279625,3406766.000,,154456.000,203570.000,261954.000,504274.000,7.000,5.000,6.000
418,450201001483,2015,450201001483,4502010,45,2095052,3187868.000,,113686.000,255606.000,280723.000,338401.000,6.000,6.000,6.000
419,450201001488,2015,450201001488,4502010,45,2812874,4307709.000,,266046.000,289592.000,342656.000,744865.000,10.000,7.000,7.000
420,450201001489,2015,450201001489,4502010,45,2272524,3609505.000,,55901.000,334213.000,337876.000,974200.000,3.000,7.000,7.000
421,450201001508,2015,450201001508,4502010,45,5634405,8544537.000,,65433.000,669439.000,848388.000,2807330.000,3.000,16.000,18.000
422,450201001568,2015,450201001568,4502010,45,2015105,3189927.000,,164175.000,261000.000,260349.000,606099.000,7.000,6.000,6.000
423,450207000037,2015,450207000037,4502070,45,1110396,1540209.000,,68840.000,155053.000,205920.000,291028.000,4.000,3.000,4.000
424,450207000038,2015,450207000038,4502070,45,748922,1143899.000,,52380.000,156765.000,185832.000,274216.000,3.000,3.000,4.000
425,450207000408,2015,450207000408,4502070,45,886465,1205249.000,,61193.000,125998.000,131593.000,186954.000,3.000,2.500,3.000
426,450207000410,2015,450207000410,4502070,45,1403241,1913709.000,,70400.000,230889.000,209179.000,225469.000,4.000,4.500,4.000
427,450207000411,2015,450207000411,4502070,45,1787875,2299900.000,,125978.000,182435.000,203612.000,220743.000,7.000,4.500,4.000
428,450207000412,2015,450207000412,4502070,45,879593,1205314.000,,78290.000,117834.000,129597.000,195971.000,4.000,2.500,2.500
429,450207000413,2015,450207000413,4502070,45,2496904,3413036.000,,83771.000,405411.000,426950.000,876580.000,5.000,8.000,8.000
430,450207001417,2015,450207001417,4502070,45,-2,-2.000,,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000
431,450210000416,2015,450210000416,4502100,45,1212444,2030962.000,,148343.000,464210.000,205965.000,247996.000,5.000,9.000,2.000
432,450210000417,2015,450210000417,4502100,45,995415,1936970.000,,138447.000,466053.000,121684.000,215371.000,5.000,10.000,1.000
433,450210000419,2015,450210000419,4502100,45,1363437,1363437.000,,225241.000,422722.000,201968.000,245377.000,7.000,9.000,2.000
434,450210000421,2015,450210000421,4502100,45,2688171,4065843.000,,185479.000,882135.000,310058.000,768560.000,4.000,18.000,3.000
