,year,ncessch,ncessch_num,grade,race,sex,enrollment,fips,leaid
421,2015,010279001114,10279001114,12,99,99,69,1,102790
422,2015,010279001137,10279001137,12,99,99,-1,1,102790
423,2015,010279002155,10279002155,12,99,99,-1,1,102790
424,2015,010282001119,10282001119,12,99,99,64,1,102820
425,2015,010282001123,10282001123,12,99,99,23,1,102820
426,2015,010282001125,10282001125,12,99,99,70,1,102820
427,2015,010282001139,10282001139,12,99,99,-1,1,102820
428,2015,010285001126,10285001126,12,99,99,98,1,102850
429,2015,010285001387,10285001387,12,99,99,-1,1,102850
430,2015,010288001155,10288001155,12,99,99,-1,1,102880
431,2015,010288001802,10288001802,12,99,99,204,1,102880
432,2015,010291001140,10291001140,12,99,99,1,1,102910
433,2015,010291001142,10291001142,12,99,99,166,1,102910
434,2015,010294001147,10294001147,12,99,99,179,1,102940
435,2015,010297001160,10297001160,12,99,99,191,1,102970
436,2015,010300001164,10300001164,12,99,99,76,1,103000
437,2015,010303001170,10303001170,12,99,99,159,1,103030
438,2015,010303001171,10303001171,12,99,99,296,1,103030
439,2015,010303001174,10303001174,12,99,99,139,1,103030
440,2015,010303001177,10303001177,12,99,99,95,1,103030
441,2015,010303001187,10303001187,12,99,99,56,1,103030
442,2015,010303001189,10303001189,12,99,99,371,1,103030
443,2015,010303001190,10303001190,12,99,99,-1,1,103030
444,2015,010303001418,10303001418,12,99,99,-1,1,103030
445,2015,010303001803,10303001803,12,99,99,2,1,103030
446,2015,010303002191,10303002191,12,99,99,243,1,103030
447,2015,010306201180,10306201180,12,99,99,-1,1,103062
448,2015,010306201362,10306201362,12,99,99,92,1,103062
449,2015,010306201367,10306201367,12,99,99,141,1,103062
450,2015,010306201376,10306201376,12,99,99,38,1,103062
451,2015,010306201377,10306201377,12,99,99,131,1,103062
452,2015,010306201590,10306201590,12,99,99,-1,1,103062
453,2015,010306201591,10306201591,12,99,99,170,1,103062
454,2015,010309001194,10309001194,12,99,99,-1,1,103090
455,2015,010309002201,10309002201,12,99,99,101,1,103090
456,2015,010312001200,10312001200,12,99,99,169,1,103120
457,2015,010315001207,10315001207,12,99,99,133,1,103150
458,2015,010315001208,10315001208,12,99,99,3,1,103150
459,2015,010315001390,10315001390,12,99,99,-1,1,103150
460,2015,010318001206,10318001206,12,99,99,-1,1,103180
461,2015,010318001210,10318001210,12,99,99,78,1,103180
462,2015,010318001213,10318001213,12,99,99,104,1,103180
463,2015,010318001214,10318001214,12,99,99,111,1,103180
464,2015,010318001215,10318001215,12,99,99,39,1,103180
465,2015,010318001216,10318001216,12,99,99,56,1,103180
466,2015,010318001220,10318001220,12,99,99,103,1,103180
467,2015,010318001226,10318001226,12,99,99,45,1,103180
468,2015,010321000038,10321000038,12,99,99,62,1,103210
469,2015,010321001229,10321001229,12,99,99,102,1,103210
470,2015,010321001234,10321001234,12,99,99,53,1,103210
471,2015,010321002364,10321002364,12,99,99,-1,1,103210
472,2015,010324001238,10324001238,12,99,99,122,1,103240
473,2015,010327001240,10327001240,12,99,99,66,1,103270
474,2015,010330001248,10330001248,12,99,99,123,1,103300
475,2015,010333001395,10333001395,12,99,99,-1,1,103330
476,2015,010333001602,10333001602,12,99,99,157,1,103330
477,2015,010336001399,10336001399,12,99,99,-1,1,103360
478,2015,010336001608,10336001608,12,99,99,158,1,103360
479,2015,010336001610,10336001610,12,99,99,18,1,103360
480,2015,010336002101,10336002101,12,99,99,205,1,103360
481,2015,010336002102,10336002102,12,99,99,291,1,103360
482,2015,010339000052,10339000052,12,99,99,297,1,103390
483,2015,010339000233,10339000233,12,99,99,-1,1,103390
484,2015,010339001274,10339001274,12,99,99,228,1,103390
485,2015,010339001282,10339001282,12,99,99,94,1,103390
486,2015,010339001287,10339001287,12,99,99,107,1,103390
487,2015,010339001291,10339001291,12,99,99,351,1,103390
488,2015,010339001702,10339001702,12,99,99,6,1,103390
489,2015,010339002153,10339002153,12,99,99,136,1,103390
490,2015,010342001297,10342001297,12,99,99,120,1,103420
